"year","SorghumYld_Mgha","CottonYld_Mgha","SOC_Mgha","model_name","scenario_name","climate_scenario_num","mgmt_scenario_grp_num","mgmt_scenario_opt_num"
"1994",NA,NA,"6.5391","RothC","1_8","1","8",""
"1995",NA,NA,"6.4923","RothC","1_8","1","8",""
"1996",NA,NA,"6.44195","RothC","1_8","1","8",""
"1997",NA,NA,"6.38415","RothC","1_8","1","8",""
"1998",NA,NA,"6.32985","RothC","1_8","1","8",""
"1999",NA,NA,"6.2788","RothC","1_8","1","8",""
"2000",NA,NA,"6.2168","RothC","1_8","1","8",""
"2001",NA,NA,"6.1688","RothC","1_8","1","8",""
"2002",NA,NA,"6.1185","RothC","1_8","1","8",""
"2003",NA,NA,"6.1574","RothC","1_8","1","8",""
"2004",NA,NA,"6.13845","RothC","1_8","1","8",""
"2005",NA,NA,"6.4255","RothC","1_8","1","8",""
"2006",NA,NA,"6.43155","RothC","1_8","1","8",""
"2007",NA,NA,"6.35695","RothC","1_8","1","8",""
"2008",NA,NA,"6.4066","RothC","1_8","1","8",""
"2009",NA,NA,"6.36445","RothC","1_8","1","8",""
"2010",NA,NA,"6.29355","RothC","1_8","1","8",""
"2011",NA,NA,"6.3584","RothC","1_8","1","8",""
"2012",NA,NA,"6.34565","RothC","1_8","1","8",""
"2013",NA,NA,"6.32695","RothC","1_8","1","8",""
"2014",NA,NA,"6.3347","RothC","1_8","1","8",""
"2015",NA,NA,"6.34975","RothC","1_8","1","8",""
"2016",NA,NA,"6.3605","RothC","1_8","1","8",""
"2017",NA,NA,"6.34685","RothC","1_8","1","8",""
"2018",NA,NA,"6.3893","RothC","1_8","1","8",""
"2019",NA,NA,"6.33505","RothC","1_8","1","8",""
"2020",NA,NA,"6.3884","RothC","1_8","1","8",""
"2021",NA,NA,"6.3477","RothC","1_8","1","8",""
"2022",NA,NA,"6.41745","RothC","1_8","1","8",""
"2023",NA,NA,"6.35555","RothC","1_8","1","8",""
"2024",NA,NA,"6.3914","RothC","1_8","1","8",""
"2025",NA,NA,"6.3842","RothC","1_8","1","8",""
"2026",NA,NA,"6.4311","RothC","1_8","1","8",""
"2027",NA,NA,"6.3653","RothC","1_8","1","8",""
"2028",NA,NA,"6.44165","RothC","1_8","1","8",""
"2029",NA,NA,"6.4156","RothC","1_8","1","8",""
"2030",NA,NA,"6.44425","RothC","1_8","1","8",""
"2031",NA,NA,"6.42585","RothC","1_8","1","8",""
"2032",NA,NA,"6.47995","RothC","1_8","1","8",""
"2033",NA,NA,"6.4507","RothC","1_8","1","8",""
"2034",NA,NA,"6.48635","RothC","1_8","1","8",""
"2035",NA,NA,"6.41855","RothC","1_8","1","8",""
"2036",NA,NA,"6.4979","RothC","1_8","1","8",""
"2037",NA,NA,"6.47805","RothC","1_8","1","8",""
"2038",NA,NA,"6.46545","RothC","1_8","1","8",""
"2039",NA,NA,"6.453","RothC","1_8","1","8",""
"2040",NA,NA,"6.41975","RothC","1_8","1","8",""
"2041",NA,NA,"6.38085","RothC","1_8","1","8",""
"2042",NA,NA,"6.39345","RothC","1_8","1","8",""
"2043",NA,NA,"6.3893","RothC","1_8","1","8",""
"2044",NA,NA,"6.4201","RothC","1_8","1","8",""
"2045",NA,NA,"6.3818","RothC","1_8","1","8",""
"2046",NA,NA,"6.44145","RothC","1_8","1","8",""
"2047",NA,NA,"6.3601","RothC","1_8","1","8",""
"2048",NA,NA,"6.43045","RothC","1_8","1","8",""
